ID,Upvotes
366953,208.67015554880754
71864,77.46799511603089
141692,49.0897525363672
316833,36.79553465282714
440445,291.7620815620557
3514,28.56224739011617
331420,13.426069292137129
406540,82.8678523633171
227379,56.15953595281445
331687,27.838713302102377
32784,25.127648901356338
470377,54.4431688357171
338103,32.60813725152417
29883,258.48723156866356
218228,47.94509455392179
70945,270.4084878076071
14328,43.255883139654685
259947,112.63014614100175
346378,488.55901463438283
384621,33.61582333791469
425418,37.217493453614395
131224,114.96967835571368
365408,24.964933748692772
218626,11.948290961865212
331722,45.96806234021122
310969,30.09002743466658
307391,126.22968751874686
14072,230.23887863802554
238694,32.30381618443721
213841,27.887651333427584
165258,120.61547054640869
123606,30.409685340924796
214062,44.9523295545184
279450,410.2803514709787
178546,26.19257307453799
358455,34.90363041876063
386308,8.488435282434892
155592,43.11271983708116
200090,42.55664857803936
127308,25.82886265514128
449766,47.99605464801604
223688,426.8368177697496
442443,9.097938473055422
451259,393.088455823969
87024,7.964491193667953
207529,187.2275185657283
196568,37.006587032093535
38258,201.6084754760825
387275,24.690938185871033
86152,13.057406973998411
302142,179.2579561060239
401268,404.2393113382189
307187,31.39918691140406
252388,34.6067172569297
844,17.772837487052442
105707,33.096557992239354
230309,264.0529114273842
362573,53.13341480017701
173751,100.39350366018462
349049,32.67197990422915
310466,32.60102050534891
205786,130.3483720918424
208358,60.78616829557703
440214,41.40513009081198
41343,36.89905559090161
427741,211.50938256465747
355001,62.805252113996005
137708,44.73694906418237
146326,319.0098948568603
220889,38.72545894786265
205742,1462.4468350310776
28737,27.3088310507201
292474,31.06938802119228
349149,22.952791533656608
46230,22.64692859124898
303160,76.6917319181039
292638,33.95139365334114
210116,13.129581358379909
55900,23.439271874401697
91135,34.21231535281464
452177,240.82353856866652
170628,33.42457161247833
237099,36.227911808391525
166022,20.48744372486985
175687,54.23869415349395
392847,12.923653775214632
454964,25.3616682022099
259259,24.100619838533362
289148,201.4814154506953
311134,32.016738241257485
62551,709.4241716044386
336258,23.753015187816715
468049,35.228211642517806
22189,45.27303625924486
264888,34.46051077417604
451615,247.71599773526864
85004,42.195509625650146
375246,93.04034563197311
60204,34.02535750035665
126097,23.80635279637508
182425,4376.607013460526
449937,75.71593272442496
442637,8978.568654903096
378184,39.88916377134257
357584,304.51264077168787
383054,34.225970335489166
299871,35.89891059597912
152764,21.860571073490576
22064,31.984004797684975
416791,23.64050322638485
440686,104.20302200964147
44537,32.84440188237218
80203,32.14625643968523
81726,26.500603413484527
440068,252.86899890398234
109276,36.20125693188797
120567,32.05325753199915
169520,132.8488990056781
84443,29.489520925587982
139139,54.703406422282995
346145,15.396652314860518
75219,35.208983490822504
244042,59.858164316769944
6992,29.76624972371343
337741,9.479821639464916
20091,827.9435665561526
420761,78.7749963890148
101501,22.676549018676013
408598,918.4186902746849
306979,10.941525840727081
50260,17.605694591145266
21088,16.818486371536494
462951,3.089715135617382
196903,31.62245855709756
155361,145.38441414472874
51756,29.164920612544705
192022,24.483916971564412
384071,13.088457381368784
173305,685.2187807910759
56449,23.693691063589313
172164,30.68543419357769
341063,40.969518720832156
431990,29.701690129155168
342757,106.59911037808641
335181,24.698560515161603
121613,25.902848500852173
40216,78.07778246291309
116940,49.233455812431316
351719,11.393750900281276
436421,32.901176468701095
173164,34.31229471706581
362350,17.088648749912238
357892,347.98728324369824
335957,59.961697028453415
192010,22.503351848319568
407412,21.8180780094132
19359,8.646019825285123
82078,46.396931427783414
375709,2200.6330219542924
122137,29.868402838706572
244661,17.222436347178018
434900,62.29508990631689
54220,21.922205302997952
425162,50.799598093469
453118,65.19083345920507
373873,24.145705896361648
238415,525.8867672431692
53501,122.96271342394058
67918,26.269760075077812
68982,22.68985016602707
81980,45.07524468535951
332015,63.87605322427862
171470,32.351996077890135
24209,12.206609116620285
396455,131.06844681456462
236372,60.944790468720356
29062,206.42850028088907
248733,32.31802409094195
43097,23.865692482942137
401490,30.653954941727676
181282,33.678448377896984
285264,39.5430665791109
386230,25.19148641569123
262238,20.018791729436543
226323,32.482015302490765
224589,101.31079080874002
61,31.949497679490207
120331,12.736920068370779
59519,32.62095867543292
263459,440.21426846287096
188774,858.4587802975263
157423,38.42966986150154
204323,661.9370338059714
94807,31.315434232440396
130112,25.50530007688195
298030,177.72092583906397
361994,32.69362882022952
242867,49.243643070269826
345301,23.151227414950142
404296,22.484477681795653
403325,33.24533162522215
78570,31.550893002057535
247119,81.05117990397599
433907,1200.1067327112835
51709,34.084490544808176
256743,33.64700744475019
132448,45.8587060377364
429148,20.705628986003745
384840,31.512550065210604
434864,222.60462297042977
317954,110.10167046136058
452061,32.01763312430464
85212,27.854914203304332
373284,15.186160111876262
284208,234.35198217033826
233976,47.69897197630803
105691,1199.7583447440024
375077,185.49151687149043
26720,49.62068194521592
70683,81.24922612937036
281194,39.85007432612139
390953,147.77619530303423
59608,382.5989227532184
341707,36.06337522597056
403654,35.214468980702605
209246,78.89645467567246
295413,33.998381332781776
379392,305.5271816930251
261533,39.26641185363357
130134,39.88451235996402
137990,126.71362932701848
413320,43.493658895973
468459,131.77209218277721
189150,24.495038501134218
381154,29.333556291453704
373043,29.513738022496938
231677,7844.597176676465
438093,37.63731029480135
443706,34.7795632532322
230906,39.62329893646961
138183,13.96633296983822
78231,27.9380090008774
70795,24.65632096535299
283674,30.1701739325635
144543,26.448507668245554
213929,61.03131901783303
458437,1026.4643466323384
279629,42.724002778579404
284422,29.47365879720377
29532,25.422979903761018
409963,48.79839156665844
325099,109.59252318759377
409635,522.9048848726507
18156,25.814516383757734
355380,23.38905848409533
412081,41.59351016288329
363354,42.33987928509438
354537,232.01527678447542
209720,34.002311702932644
150078,90.21036156163893
31479,111.18560015403085
455028,38.166096587283334
104579,474.102723699293
102986,34.048743237510564
60804,32.80068054649345
361348,138.43018999498452
234054,6841.0108215205
212541,11.231881222666146
452107,32.36190926917436
227926,17.593504958780983
340913,73.2910029903735
316690,117.83571137973166
223984,26.294363043661605
193558,1324.7421485881719
155138,434.8132548878633
36080,25.448329239201996
355444,50.32223825208837
310281,29.679535498186056
79606,82.10006917616539
16325,566.5204620766704
460657,248.43231773496353
159813,45.550338641041094
390567,87.78086534186531
340325,17.72597350007021
85871,24.69713650105527
360723,6437.651960140465
200645,9.00188952049973
180440,211.4789484146646
9158,68.00778702665735
295966,112.19806724782597
131958,112.41101003402125
168051,148.8853448500764
246426,9.951372109918708
195598,21.74608622265754
6177,30.117473160430563
10574,12.354030064269296
181076,40.936645610502296
170742,35.17923983137834
123659,56.45081759153601
333658,18.112119007000132
293962,49.0547992725555
423136,214.60299666640464
90343,185.30343896219733
32867,53.2785839283236
143820,89.73688630766782
16783,107.07397641161106
286877,307.8829477615367
422113,33.349758766267314
42145,9.77492912715536
377322,12.430195883410704
232647,24.954407760713508
320851,57.25939058471269
74336,439.97469460774084
121520,57.344042410634586
46307,22.25861221954912
137345,34.67355061573463
426975,15.82009015626474
126697,25.07643754392268
188080,31.02740748035572
399469,67.58813987752839
132942,76.20935184404553
199602,302.9391375106265
335704,52.61186179065899
20602,32.06638973330283
458202,323.3996525624419
74016,51.70172153892889
374627,335.51413528909256
169941,90.09187705201828
267769,123.43577223315026
108489,3.771026598406422
51782,26.7116864485682
160092,33.93781990623853
152160,117.87965235645422
162504,34.74692451719761
286106,89.04272656011918
331480,41.14078301650903
451655,39.336824856292424
311726,31.39372043509141
199325,66.18043240249537
24806,32.754661285122836
237104,9.196503785796097
252830,96.20520010204345
273090,36.040364909800644
115172,27.361524548634605
28445,75.88644950789072
153732,116.766113566787
40870,22.67769455787274
212207,43.86248186712794
411175,32.190489861111786
213177,37.55816253563256
149578,22.378935477308232
329243,36.67053646175799
26565,573.8535505191887
242893,455.35375523089454
163630,53.33763945195642
11802,16.75166975470657
434228,558.6224556248862
277388,785.4672462268857
116623,3002.3942122602657
12726,32.877365377980766
92182,24.636271753771325
308356,32.35969275880436
342196,28.860871404968407
435921,58.807016988800086
117479,1238.2640277196956
20084,37.96587685756734
110267,1197.2750432309438
211485,26.87346670746001
52505,28.486336443576562
105490,40.20603860200049
400015,43.109610033601285
376091,31.407564194657056
169994,32.179222225057515
447639,42.74579053217593
371187,32.268930726425026
90597,23.741595944204875
142364,32.93283928401502
337332,317.81906670725823
381967,358.5413007853124
333824,72.07890280191722
148970,42.79800282377818
164926,54.23334456470377
283475,73.32220230321715
385738,59.68809011135946
351580,9.027067828329223
252511,54.38634112422699
74994,27.374948644879424
181215,25.77386048584046
175240,18.2458486624858
326299,37.106914240916666
147014,53.72415976155108
43,35.76157563645009
168852,23.383721810654464
139899,150.96845016374616
92827,43.313383704778914
165023,23.743944184571376
65135,108.75143570376574
438924,12.867050435943469
124065,88.88095110459281
468868,21.264559995755633
395456,32.30432514869989
80156,453.2355977312684
279666,106.4129152783604
255179,210.7738668565327
30329,32.31476752999228
351240,1.0730614078435963
330034,175.47814666412037
12342,24.49262643558407
327306,85.39571104786378
110149,7.506723887905025
368744,32.91286865311207
96337,126.49809874648145
343321,29.565839620611968
79366,54.72664668298734
199920,26.238492076155808
22910,145.52034958338618
446787,27.139727329396123
367361,61.16952177884778
272292,34.55727510549042
333092,32.405473194525655
192137,1194.8420849353859
82097,74.03765857047605
98490,2570.9225985308994
114358,209.34740493749342
405496,33.66033129017754
464141,35.17867214170758
34565,25.949114907278613
446335,18.542338810544152
38895,68.19813866487289
326932,174.39515144362997
461640,26.68248551588175
386626,17.836237597427157
217886,34.465062913763006
321498,31.04326472450029
247211,4545.088490768132
25731,98.46107895319454
202584,32.34027042741846
99937,21.56366046836058
92509,33.850376775465634
306100,50.23543072324463
45223,43.594668859143496
72671,46.500863092994734
55616,50.771108642388214
398035,30.704188819442464
154437,45.64708281775552
468623,98.4775992056793
316964,18.154544305897588
232389,218.61735589275963
208692,32.068139768780156
64213,32.88591745630936
204826,14.075144710483272
296884,126.76772108373379
387856,18.897017685146068
52733,40.40209665576546
433114,57.848746487487006
57249,109.8430311577016
162316,35.17884163350246
422712,24.386083572022528
444109,17.02946703177176
349477,363.4931262914041
207955,4.269063002376015
128102,188.17773723190405
411957,33.51634474452746
294032,25.95167461143845
223753,34.0517542171238
357921,162.96156978388763
73844,32.712809920065354
365578,38.295086029836284
380793,13.328450369326902
185815,175.72328257905434
221374,102.933594130979
218609,37.612996663888396
291475,22.829261498466536
237002,33.293376400083645
279871,66.05855041226451
232371,34.444735710461174
168273,39.468861625207666
75316,24.137273026210494
3824,37.00327602674298
438075,29.08004552758544
160250,70.53547514964555
380340,17.883153863215796
352801,187.9270508023331
434035,3249.290459279282
149361,1354.801857095503
204152,134.80340780604223
369459,124.16451432212199
351015,277892.9110029754
305068,33.4120574990927
85319,21.995427818792166
27745,46.156636320370296
37261,33.955505307406725
368918,16.258284272520683
337189,22.871741532745915
3327,11.320777048905711
133421,48.66231105034677
30437,27.451852159176156
303572,1167.9397816111268
136054,317.55377405624097
312527,24.00789438354286
370874,33.781843612556685
140592,31.967524186243395
377841,251.61399893858612
71778,34.748070044783134
199950,33.5283247623575
190852,29.538291398505066
67830,41.77254636188462
208455,149.65781184652818
462157,33.48838745694641
228701,48.214135501338944
329939,319.52250835622004
440520,32.414272442537566
367764,54.804836104552436
127480,33.597580838434595
186438,38.43661832654385
200433,12.284601741693251
200134,39.705155187941955
275380,169.3428280210082
99675,55.92026727101822
307262,32.88839352591606
354584,27.859607845358113
402847,39.81825093131795
90838,32.30284415185156
152632,46.10346389630945
319489,219.9649659991686
270904,118.39742490155015
107095,246.74483909851452
338868,153.9186026445686
372699,31.891675240844705
443059,17.22487392945041
430108,266.60613820781066
165124,25.279373146535477
377542,243.8928115832647
399562,100.24297187052395
111046,36.71996318718536
174685,27.37989448091514
391584,30.262176946892396
174366,30.25448555433786
278958,11.844973127216917
115864,27.479661579232328
361314,29.547641678752456
421516,33.57431663923728
438082,64.30350758359558
100374,45.688443995822155
406729,16.121865402819708
220801,33.03803194758308
416422,32.30409124283486
211886,31.502912493804217
310911,620.1470145064133
267518,69.56784822563904
280059,307.6941181858908
366682,23.334241830542368
67621,49.055262154387776
192871,128.4894413176388
138413,24.31157675976715
119620,66.39765664231862
11743,79.79153928560271
428813,30.497304594751682
24097,379.6746890784473
196073,31.042966513546077
218231,38.33287306129256
22956,779.4826914688321
384151,19.16052886635103
283952,348.4542051715556
39085,12.677948697127192
2991,36.50647494424149
171726,32.520293251870044
252146,89.51012509187993
324628,23.297974270475322
72747,22.300090707077203
302444,22.891341804478543
10388,44.75266243392764
354884,155.98854034437215
288553,40.293900456530196
93869,30.459899911276892
108902,263.5234652599478
22811,69.49781063324761
384417,315.4725243599819
238460,269.46287391769476
23802,38.397198786307996
422280,22.319239248320912
325172,92.76910893330296
172020,28.143962702857323
187953,28.952418726728382
188192,27.465650370833146
330904,34.86120413177031
284767,69.65248572084826
205553,26.84229752407296
168767,34.191707493191785
162077,59.21482980465848
133451,34.04587054809363
93947,33.205908763947406
428947,313.484158523373
83780,102.99481658434001
439983,42.752309246922096
440957,60.66051879038247
279138,23.02429886066176
186943,1435.8286699229425
308365,86.02614668111289
19830,229.07759413549445
161385,28.33433760718529
290337,684.7566350357409
88664,582.4630200774466
54460,36.59160200120519
339332,36.651913130575224
168175,48.73150974798378
395119,73.4433167292002
189326,77.88385608487059
451957,415.81645105846223
38900,50.924067025194915
270094,31.573616116613664
18850,480.4458538179588
248185,31.780317353932872
436096,54.27734418921969
252096,33.834550055606286
401352,28.183479431455282
137528,41.29659226268109
463563,80.86972475846778
348067,633.8201224454822
225666,40.279667161069796
116407,41.767468892724054
195060,110.84781465914637
285841,23.32225369570483
3742,26.29002786037762
382299,27.23000352309964
198550,50.90230449565925
343916,35.83857058656935
163262,81.3208909713291
125884,28.886955200485204
97581,158.3494353602453
274997,231.2984732929383
239207,116.4837866263731
130824,900.8958014655836
45382,490.344897638558
401828,252.8977114628392
382751,51.34941446062743
95025,66.0182481630979
107932,27.022157304469346
263896,25.869337487036034
384260,39.021761652265354
139494,53.20929165203751
156849,83.44582612402877
24318,115.7728081863084
370014,26.532587233698024
138088,380.70057353884323
459053,441.70086399363913
221251,8.179488408978955
349113,32.31564141791006
340987,14.028179995473408
457374,419.93561102312265
400443,37.0400888933716
62920,27.215951738613683
178234,26.246709303651926
253174,117.45686197179106
230748,29.25567692936201
20459,22.39973037150358
212486,24.700791686668737
267172,258.0286050443883
253230,32.850180573754045
336004,16.5101264463205
102400,25.66223426185377
371546,2339.7298319820793
312746,34.544631446742756
147182,32.68602140449309
111255,49.19662790265241
430362,30.059333090282166
78582,23.461248005110235
179489,27.70972155420563
162205,37.07031891712762
279719,17.076580694728875
